yearID,teamID,salary
1995,MON,374666.6666666667
1995,NYA,1437495.6176470588
1995,NYN,674999.8048780488
1995,OAK,1019979.0540540541
1995,PHI,783485.7692307692
1995,PIT,556222.5757575758
1995,SDN,851043.0322580645
1995,SEA,1042323.1714285715
1995,SFN,934943.0
1995,SLN,976342.1052631579
1995,TEX,1017101.5
1995,TOR,1533030.303030303
1996,ATL,1656616.6666666667
1996,BAL,1702822.34375
1996,BOS,1177597.2222222222
1996,CAL,776702.7027027027
1996,CHA,1612125.0
1996,CHN,1002454.5454545454
1996,CIN,1215038.1142857142
1996,CLE,1551850.322580645
1996,COL,1296123.322580645
1996,DET,732437.5
1996,FLO,969453.125
1996,HOU,918935.4838709678
1996,KCA,614583.3333333334
1996,LAN,1104843.75
1996,MIN,700515.1515151515
1996,ML4,639117.6470588235
1996,MON,524661.2903225806
1996,NYA,1593876.2352941176
1996,NYN,741803.0303030303
1996,OAK,574135.1351351351
1996,PHI,798011.6279069767
1996,PIT,657642.8571428572
1996,SDN,944939.0666666667
1996,SEA,1215544.1470588236
1996,SFN,1061277.857142857
1996,SLN,1220292.9393939395
1996,TEX,1183076.606060606
1996,TOR,895608.5757575758
1997,ANA,1004370.0645161291
1997,ATL,1686403.2258064516
1997,BAL,2017806.896551724
1997,BOS,1281139.705882353
1997,CHA,1603888.888888889
1997,CHN,1317354.15625
1997,CIN,1244200.0
1997,CLE,1832337.4193548388
1997,COL,1451988.9
1997,DET,595586.2068965518
1997,FLO,1570725.8064516129
1997,HOU,1121854.8387096773
1997,KCA,936621.6216216217
1997,LAN,1512676.8
1997,MIN,1099112.9032258065
1997,ML4,695745.2352941176
1997,MON,622435.4838709678
1997,NYA,2146260.172413793
1997,NYN,1137154.2857142857
1997,OAK,615858.9743589744
1997,PHI,916412.5
1997,PIT,307761.9142857143
1997,SDN,1288402.4827586208
1997,SEA,1298145.65625
1997,SFN,1112261.8125
1997,SLN,1262685.1944444445
1997,TEX,1444563.189189189
1997,TOR,1426661.606060606
1998,ANA,1214147.0588235294
1998,ARI,898527.7777777778
1998,ATL,1912062.5
1998,BAL,2411854.466666667
1998,BOS,1719909.0909090908
1998,CHA,1161666.6666666667
1998,CHN,1639935.4838709678
1998,CIN,676617.6470588235
1998,CLE,1842429.2727272727
1998,COL,1682821.6
1998,DET,687571.4285714285
1998,FLO,1033066.675
1998,HOU,1324187.5
1998,KCA,945192.3076923077
1998,LAN,1435882.3529411764
1998,MIL,997497.1764705882
1998,MIN,963017.2413793104
1998,MON,322469.69696969696
1998,NYA,2087714.59375
1998,NYN,1578121.1818181819
1998,OAK,608657.1428571428
1998,PHI,1037071.4285714285
1998,PIT,430428.5714285714
1998,SDN,1562050.0
1998,SEA,1423343.0526315789
1998,SFN,1520208.357142857
1998,SLN,1562072.0285714285
1998,TBA,826666.6666666666
1998,TEX,1885736.5
1998,TOR,1605500.0
1999,ANA,1384704.15
1999,ARI,2020705.8529411764
1999,ATL,2522068.9655172415
1999,BAL,2303024.657142857
1999,BOS,2048306.4516129033
1999,CHA,800625.0
1999,CHN,1684945.945945946
1999,CIN,1095572.935483871
1999,CLE,1920485.8421052631
1999,COL,1821642.2647058824
1999,DET,1073225.4705882352
1999,FLO,585694.4444444445
1999,HOU,1716062.5
1999,KCA,708783.7837837838
1999,LAN,2378307.4411764704
1999,MIL,1355543.59375
1999,MIN,733017.2413793104
1999,MON,511514.28571428574
1999,NYA,2990839.9655172415
1999,NYN,2099744.9032258065
1999,OAK,814394.4333333333
1999,PHI,932132.3529411765
1999,PIT,649938.5789473684
1999,SDN,1508126.6363636365
1999,SEA,1503472.3055555555
1999,SFN,1606726.103448276
1999,SLN,1382727.638888889
1999,TBA,1022894.7368421053
1999,TEX,2556997.7
1999,TOR,1420135.40625
2000,ANA,1715472.2333333334
2000,ARI,2893851.1785714286
2000,ATL,2817927.8666666667
2000,BAL,2808532.2413793104
2000,BOS,2598011.1
2000,CHA,1073568.9655172413
2000,CHN,2017977.7666666666
2000,CIN,1735822.2222222222
2000,CLE,2918491.1923076925
2000,COL,2182542.5
2000,DET,2157969.1481481483
2000,FLO,709714.2857142857
2000,HOU,1899596.7037037036
2000,KCA,836892.8571428572
2000,LAN,3381703.3076923075
2000,MIL,1140791.65625
2000,MIN,635365.3846153846
2000,MON,1137735.6206896552
2000,NYA,3297795.0
2000,NYN,3180391.04
2000,OAK,1184123.4444444445
2000,PHI,1631310.3448275863
2000,PIT,1112628.2307692308
2000,SDN,1827366.6666666667
2000,SEA,2265961.5384615385
2000,SFN,2066839.4615384615
2000,SLN,2276069.0
2000,TBA,2024681.5806451612
2000,TEX,2722920.0384615385
2000,TOR,1793533.28
2001,ANA,1584505.5666666667
2001,ARI,3038678.535714286
2001,ATL,2965682.7741935486
2001,BAL,2331018.620689655
2001,BOS,3438619.78125
2001,CHA,2431617.296296296
2001,CHN,2396882.703703704
2001,CIN,1814296.2962962964
2001,CLE,3105066.7
2001,COL,2751589.769230769
2001,DET,1907720.25
2001,FLO,1153629.0322580645
2001,HOU,2164738.1071428573
2001,KCA,1265089.2857142857
2001,LAN,3762274.2413793104
2001,MIL,1567386.892857143
2001,MIN,893703.7037037037
2001,MON,1134177.4193548388
2001,NYA,3622165.9032258065
2001,NYN,3212911.3103448274
2001,OAK,1252250.0
2001,PHI,1602455.1153846155
2001,PIT,1863252.677419355
2001,SDN,1399386.892857143
2001,SEA,2668601.214285714
2001,SFN,2343709.888888889
2001,SLN,2617944.433333333
2001,TBA,2110370.3703703703
2001,TEX,2859145.1612903224
2001,TOR,2746285.6785714286
2002,ANA,2204345.25
2002,ARI,3115757.5454545454
2002,ATL,3316798.8214285714
2002,BAL,1890421.46875
2002,BOS,3612202.0
2002,CHA,2113067.888888889
2002,CHN,2703244.035714286
2002,CIN,1501679.6666666667
2002,CLE,2630314.966666667
2002,COL,2105594.185185185
2002,DET,1966000.0
2002,FLO,1499282.75
2002,HOU,2349941.3703703703
2002,KCA,1629551.7241379311
2002,LAN,3648113.576923077
2002,MIL,1734063.2068965517
2002,MIN,1497222.2222222222
2002,MON,1381089.2857142857
2002,NYA,4342364.931034483
2002,NYN,3639753.576923077
2002,OAK,1481635.8148148148
2002,PHI,2069821.392857143
2002,PIT,1459434.448275862
2002,SDN,1428448.2758620689
2002,SEA,3211306.72
2002,SFN,2899993.888888889
2002,SLN,2871572.1153846155
2002,TBA,1227857.142857143
2002,TEX,3768790.0714285714
2002,TOR,2650494.2413793104
2003,ANA,2927098.777777778
2003,ARI,3226280.0
2003,ATL,3934950.6296296297
2003,BAL,2547500.0
2003,BOS,3701722.222222222
2003,CHA,1961923.076923077
2003,CHN,2852440.464285714
2003,CIN,2119845.25
2003,CLE,1567252.7096774194
2003,COL,2239322.2333333334
2003,DET,1891076.923076923
2003,FLO,1648333.3333333333
2003,HOU,2732307.6923076925
2003,KCA,1558384.6153846155
2003,LAN,4222904.8
2003,MIL,1400931.0344827587
2003,MIN,2134807.6923076925
2003,MON,1998019.2307692308
2003,NYA,5455350.5
2003,NYN,4174158.1785714286
2003,OAK,1933109.0
2003,PHI,2440689.6551724137
2003,PIT,1957586.75
2003,SDN,1507000.0
2003,SEA,3220709.888888889
2003,SFN,3186621.8076923075
2003,SLN,2702795.6774193547
2003,TBA,785200.0
2003,TEX,3449722.2333333334
2003,TOR,1898851.851851852
2004,ANA,3723506.185185185
2004,ARI,2406232.7586206896
2004,ATL,3220803.5714285714
2004,BAL,1843690.4642857143
2004,BOS,4243283.333333333
2004,CHA,2508173.076923077
2004,CHN,3122758.620689655
2004,CIN,1664830.357142857
2004,CLE,1143976.6666666667
2004,COL,2337327.3928571427
2004,DET,1672571.4285714286
2004,FLO,1560853.4074074074
2004,HOU,3015880.0
2004,KCA,1586966.6666666667
2004,LAN,3440814.8518518517
2004,MIL,1101140.0
2004,MIN,2060961.5384615385
2004,MON,1410258.6206896552
2004,NYA,6351515.517241379
2004,NYN,3452177.5
2004,OAK,2122345.25
2004,PHI,3573814.1153846155
2004,PIT,1193627.0
2004,SDN,2130185.8846153845
2004,SEA,2911279.785714286
2004,SFN,2645779.5483870967
2004,SLN,3201089.730769231
2004,TBA,1094691.3703703703
2004,TEX,1898290.2413793104
2004,TOR,1923730.7692307692
2005,ARI,2308487.6296296297
2005,ATL,3458292.08
2005,BAL,2639797.6071428573
2005,BOS,4410897.321428572
2005,CHA,2784370.3703703703
2005,CHN,3108319.035714286
2005,CIN,2063086.1
2005,CLE,1431120.6896551724
2005,COL,1649620.6896551724
2005,DET,2467571.4285714286
2005,FLO,2237364.222222222
2005,HOU,2953038.4615384615
2005,KCA,1365962.962962963
2005,LAA,3271304.206896552
2005,LAN,2767966.6666666665
2005,MIL,1597393.32
2005,MIN,2080962.962962963
2005,NYA,8011800.653846154
2005,NYN,3752067.4444444445
2005,OAK,2131760.076923077
2005,PHI,3673923.076923077
2005,PIT,1361892.857142857
2005,SDN,2260386.8928571427
2005,SEA,2742322.9375
2005,SFN,3469211.5384615385
2005,SLN,3542570.5
2005,TBA,1023416.1034482758
2005,TEX,1801580.6451612904
2005,TOR,1758442.3076923077
2005,WAS,1619383.3333333333
2006,ARI,2295547.153846154
2006,ATL,3108857.793103448
2006,BAL,2592342.214285714
2006,BOS,4448141.62962963
2006,CHA,3951948.730769231
2006,CHN,3372303.535714286
2006,CIN,2175339.964285714
2006,CLE,2241260.0
2006,COL,1288531.25
2006,DET,2950459.5
2006,FLO,586860.0
2006,HOU,3547777.4
2006,KCA,1630827.5862068965
2006,LAA,4138880.0
2006,LAN,3515970.964285714
2006,MIL,2214166.653846154
2006,MIN,2438307.923076923
2006,NYA,6952252.821428572
2006,NYN,3743887.5185185187
2006,OAK,2489723.16
2006,PHI,3269382.703703704
2006,PIT,1668491.0714285714
2006,SDN,2496290.75
2006,SEA,3257771.592592593
2006,SFN,3463708.423076923
2006,SLN,3292273.0
2006,TBA,1293258.037037037
2006,TEX,2200924.580645161
2006,TOR,2744807.6923076925
2006,WAS,2036870.9677419355
2007,ARI,1859555.2142857143
2007,ATL,3117529.75
2007,BAL,3450918.814814815
2007,BOS,5108079.071428572
2007,CHA,4179685.8846153845
2007,CHN,3691493.777777778
2007,CIN,2210483.2258064514
2007,CLE,2126664.379310345
2007,COL,2078500.0
2007,DET,3268978.2413793104
2007,FLO,984096.7741935484
2007,HOU,3250333.3333333335
2007,KCA,2165048.3870967743
2007,LAA,3641711.1
2007,LAN,3739811.172413793
2007,MIL,2629129.6296296297
2007,MIN,2551410.714285714
2007,NYA,6759251.607142857
2007,NYN,3841055.433333333
2007,OAK,2834533.5714285714
2007,PHI,2980940.433333333
2007,PIT,1427327.148148148
2007,SDN,2235021.8076923075
2007,SEA,3942993.814814815
2007,SFN,3469963.6923076925
2007,SLN,3224529.3928571427
2007,TBA,893462.9629629629
2007,TEX,2439952.6785714286
2007,TOR,3034918.5185185187
2007,WAS,1319553.5714285714
2008,ARI,2364382.5714285714
2008,ATL,3412189.433333333
2008,BAL,2099882.6875
2008,BOS,4763929.821428572
2008,CHA,4488493.777777778
2008,CHN,4383179.0
2008,CIN,2647060.535714286
2008,CLE,3037310.230769231
2008,COL,2640596.153846154
2008,DET,4589506.533333333
2008,FLO,660954.5454545454
2008,HOU,3293719.037037037
2008,KCA,2240211.5384615385
2008,LAA,4110908.0344827585
2008,LAN,4089259.8620689656
2008,MIL,2790948.2413793104
2008,MIN,2277310.64
2008,NYA,6929892.966666667
2008,NYN,4593112.533333333
2008,OAK,1713111.642857143
2008,PHI,3495710.0
2008,PIT,1872683.9615384615
2008,SDN,2376697.290322581
2008,SEA,4525633.923076923
2008,SFN,2641189.6551724137
2008,SLN,3018922.696969697
2008,TBA,1460686.5666666667
2008,TEX,2334907.793103448
2008,TOR,3621996.296296296
2008,WAS,1895206.896551724
2009,ARI,2812141.0
2009,ATL,3335385.0344827585
2009,BAL,2580833.3076923075
2009,BOS,4184344.793103448
2009,CHA,3694942.3076923075
2009,CHN,5392360.0
2009,CIN,3198195.652173913
2009,CLE,3021450.592592593
2009,COL,2785222.222222222
2009,DET,4110183.75
2009,FLO,1315500.0
2009,HOU,3814682.0
2009,KCA,2712282.0384615385
2009,LAA,4061035.714285714
2009,LAN,4016583.68
2009,MIL,3083942.3846153845
2009,MIN,2251698.827586207
2009,NYA,7748045.730769231
2009,NYN,5334785.25
2009,OAK,2292962.962962963
2009,PHI,4185335.037037037
2009,PIT,1872807.6923076923
2009,SDN,1604951.851851852
2009,SEA,3532291.6428571427
2009,SFN,2965230.3571428573
2009,SLN,3278829.962962963
2009,TBA,2183208.0689655175
2009,TEX,2350993.0344827585
2009,TOR,2876367.8571428573
2009,WAS,2140285.714285714
2010,ARI,2335314.076923077
2010,ATL,3126802.4444444445
2010,BAL,3138942.3076923075
2010,BOS,5601632.172413793
2010,CHA,4058846.153846154
2010,CHN,5429962.962962963
2010,CIN,2760059.3076923075
2010,CLE,2110481.5862068967
2010,COL,2904379.3103448274
2010,DET,4550552.888888889
2010,FLO,2112211.814814815
2010,HOU,3298410.714285714
2010,KCA,2644637.407407407
2010,LAA,3619443.6551724137
2010,LAN,3531778.3703703703
2010,MIL,2796837.172413793
2010,MIN,3484255.9285714286
2010,NYA,8253335.56
2010,NYN,4800819.357142857
2010,OAK,1726715.625
2010,PHI,5068870.678571428
2010,PIT,1294185.1851851852
2010,SDN,1453819.2307692308
2010,SEA,3089642.8571428573
2010,SFN,3522904.75
2010,SLN,3741630.04
2010,TBA,2663832.2592592593
2010,TEX,1905191.1724137932
2010,TOR,2074466.6666666667
2010,WAS,2046666.6666666667
2011,ARI,1986660.4814814816
2011,ATL,3346257.3846153845
2011,BAL,3280924.5384615385
2011,BOS,5991202.777777778
2011,CHA,4732925.925925926
2011,CHN,5001893.16
2011,CIN,2531571.1333333333
2011,CLE,1681950.551724138
2011,COL,3390310.423076923
2011,DET,3914823.3703703703
2011,FLO,2190153.846153846
2011,HOU,2437724.1379310344
2011,KCA,1373538.4615384615
2011,LAA,4469134.387096774
2011,LAN,3472966.6333333333
2011,MIL,2849911.1
2011,MIN,4509480.0
2011,NYA,6975000.9655172415
2011,NYN,4401752.185185186
2011,OAK,2376303.5714285714
2011,PHI,5765879.3
2011,PIT,1553344.8275862068
2011,SDN,1479649.677419355
2011,SEA,2969331.0344827585
2011,SFN,4377716.037037037
2011,SLN,3904947.111111111
2011,TBA,1578983.5
2011,TEX,3182733.2413793104
2011,TOR,2018316.1290322582
2011,WAS,2201963.0344827585
2012,ARI,2733512.3333333335
2012,ATL,2856204.896551724
2012,BAL,2762642.8214285714
2012,BOS,5093724.029411765
2012,CHA,3876780.0
2012,CHN,3392193.576923077
2012,CIN,2935843.4285714286
2012,CLE,2704493.103448276
2012,COL,2692054.172413793
2012,DET,4562068.9655172415
2012,HOU,2332730.769230769
2012,KCA,2030540.8333333333
2012,LAA,5327074.689655173
2012,LAN,3171452.5
2012,MIA,4373259.259259259
2012,MIL,3755920.923076923
2012,MIN,3484629.6296296297
2012,NYA,6776630.655172414
2012,NYN,3457554.925925926
2012,OAK,1845750.0
2012,PHI,5817964.6
2012,PIT,2248285.6785714286
2012,SDN,1973025.0
2012,SEA,2927789.285714286
2012,SFN,3920689.433333333
2012,SLN,3939316.5
2012,TBA,2291910.714285714
2012,TEX,4635037.461538462
2012,TOR,2778118.5185185187
2012,WAS,2695171.433333333
2013,ARI,3004400.0
2013,ATL,3254500.925925926
2013,BAL,3245897.423076923
2013,BOS,5225172.413793104
2013,CHA,4288045.607142857
2013,CHN,3867989.4615384615
2013,CIN,4256178.48
2013,CLE,2706135.714285714
2013,COL,2976362.84
2013,DET,6082895.833333333
2013,HOU,813213.6363636364
2013,KCA,2966360.185185185
2013,LAA,4775951.923076923
2013,LAN,6980068.625
2013,MIA,1400079.1666666667
2013,MIL,3077881.32
2013,MIN,2790277.777777778
2013,NYA,7483189.870967742
2013,NYN,1648278.2
2013,OAK,1939758.064516129
2013,PHI,6533199.576923077
2013,PIT,2752214.285714286
2013,SDN,2342339.285714286
2013,SEA,2846347.8076923075
2013,SFN,5006440.5
2013,SLN,3295003.9285714286
2013,TBA,2302403.1304347827
2013,TEX,3880089.6551724137
2013,TOR,4073809.6774193547
2013,WAS,4548130.8
2014,ARI,3763903.846153846
2014,ATL,4067041.6666666665
2014,BAL,3693428.5714285714
2014,BOS,4484513.838709678
2014,CHA,3409604.1666666665
2014,CHN,2426759.2592592593
2014,CIN,3864910.714285714
2014,CLE,3159688.423076923
2014,COL,3180116.6666666665
2014,DET,6645891.304347826
2014,HOU,1755815.0
2014,KCA,2983763.0
2014,LAA,4518083.333333333
2014,LAN,6781706.25
2014,MIA,1549514.8148148148
2014,MIL,3748777.777777778
2014,MIN,3102314.814814815
2014,NYA,8230996.125
2014,NYN,3168777.407407407
2014,OAK,2784938.4615384615
2014,PHI,5654530.21875
2014,PIT,2756357.1428571427
2014,SDN,2703060.714285714
2014,SEA,3701244.0
2014,SFN,5839648.821428572
2014,SLN,4310464.285714285
2014,TBA,2907564.0
2014,TEX,4677294.125
2014,TOR,4396804.0
2014,WAS,4399456.0
2015,ARI,2132206.896551724
2015,ATL,2990885.4166666665
2015,BAL,4108744.035714286
2015,BOS,5659481.25
2015,CHA,4161988.888888889
2015,CHN,4138546.785714286
2015,CIN,4187862.4444444445
2015,CLE,3022888.4827586208
2015,COL,3827544.0
2015,DET,6891390.0
2015,HOU,2580578.5714285714
2015,KCA,4152112.037037037
2015,LAA,4444645.0
2015,LAN,7441103.448275862
2015,MIA,2835687.5
2015,MIL,3477586.206896552
2015,MIN,4310200.0
2015,NYA,7336274.379310345
2015,NYN,3870667.32
2015,OAK,2823339.3214285714
2015,PHI,4295884.615384615
2015,PIT,3065258.5862068967
2015,SDN,4555434.615384615
2015,SEA,4888348.0
2015,SFN,6100055.555555556
2015,SLN,4586211.538461538
2015,TBA,2224870.103448276
2015,TEX,4791426.3
2015,TOR,4519696.0
2015,WAS,5365085.24137931
2016,ARI,3363040.8846153845
2016,ATL,2362010.0344827585
2016,BAL,5581498.482758621
2016,BOS,6501577.9655172415
2016,CHA,4519946.68
2016,CHN,5312678.206896552
2016,CIN,3066898.5862068967
2016,CLE,2752292.592592593
2016,COL,3413487.0
2016,DET,6286338.096774193
2016,HOU,3389060.714285714
2016,KCA,4534038.793103448
2016,LAA,5278897.423076923
2016,LAN,6322525.142857143
2016,MIA,2761221.5
2016,MIL,2292507.9
2016,MIN,4274300.0
2016,NYA,7689579.0344827585
2016,NYN,4958856.62962963
2016,OAK,2893541.1333333333
2016,PHI,2033793.103448276
2016,PIT,3706386.8928571427
2016,SDN,3756474.592592593
2016,SEA,4845833.535714285
2016,SFN,6890151.12
2016,SLN,4614629.0322580645
2016,TBA,2039189.642857143
2016,TEX,6070300.793103448
2016,TOR,4782817.24137931
2016,WAS,5448178.692307692
